,Unnamed: 0,Name,user_id,product_id,rating,times_stamps,offers,product_name
2425,2425,Arnav Kala,A11SX0QI0EFZY0,Tanqueray Bloomsbury,5.0,1384041600,"""Upgrade your phone and get a free case and screen protector.""",
2426,2426,Arnav Kala,A11SX0QI0EFZY0,Tanqueray Flor De Sevilla Gin,5.0,1387324800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",
2427,2427,Jivika Datta,AQNQ3Y8AK04GQ,Tanqueray London Dry Gin,3.0,1315267200,"""Upgrade your phone and get a free case and screen protector.""",
2428,2428,Riaan Deep,A3F6E9FYLZ7MXZ,Tanqueray Malacca Gin,5.0,1387497600,"""Upgrade your phone and get a free case and screen protector.""",
2429,2429,Riaan Deep,A3F6E9FYLZ7MXZ,Tanqueray No. Ten Gin,5.0,1387497600,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
2430,2430,Riaan Deep,A3F6E9FYLZ7MXZ,Tanqueray Old Tom Gin,4.0,1386288000,"""Save $10 when you spend $50 or more.""",
2431,2431,Divyansh Malhotra,A3D9JOLPWI3SSL,Tanqueray Rangpur Gin,5.0,1338768000,"""Upgrade your phone and get a free case and screen protector.""",
2432,2432,Divyansh Malhotra,A3D9JOLPWI3SSL,Tanqueray Rangpur Lime,5.0,1358899200,"""Tag a friend and both of you get a 15% discount code.""",
2433,2433,Anahi Sarma,A39K0PHF85UU2O,Tanqueray Sterling Vodka,4.0,1364947200,"""Upgrade your phone and get a free case and screen protector.""",
2434,2434,Anahi Sarma,A39K0PHF85UU2O,Teaninich 17YO,5.0,1364947200,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
2435,2435,Anahi Sarma,A39K0PHF85UU2O,The Cally 40YO,5.0,1382400000,"""Buy one, get one 50% off.""",
2436,2436,Renee Dutta,A13W1XKMRMF43T,Singleton of Glendullan 38 YO,4.0,1314057600,"""Upgrade your phone and get a free case and screen protector.""",
2437,2437,Lakshit Khanna,A4PRLL18Q4TE1,The Singleton Dufftown 17YO SR,5.0,1399248000,"""Upgrade your phone and get a free case and screen protector.""",
2438,2438,Lakshit Khanna,A4PRLL18Q4TE1,The Singleton Of Glen Ord 15YO SR,2.0,1399852800,"""Upgrade your phone and get a free case and screen protector.""",
2439,2439,Lakshit Khanna,A4PRLL18Q4TE1,The Singleton Of Glen Ord 18YO SR,1.0,1386374400,"""Buy a laptop, mouse, and bag together and save 15%.""",
2440,2440,Mamooty Kala,A21532E0LDLKPD,The Singleton of Glen Ord 39YO,4.0,1287360000,"""Upgrade your phone and get a free case and screen protector.""",
2441,2441,Damini Wagle,A2Q9HI52XRHPYB,The Singleton of Glendullan - Select,5.0,1364083200,"""Upgrade your phone and get a free case and screen protector.""",
2442,2442,Samar Bansal,A2ANB0YF7J5VBB,The Singleton of Glendullan 12YO,5.0,1396396800,"""Upgrade your phone and get a free case and screen protector.""",
2443,2443,Samar Bansal,A2ANB0YF7J5VBB,The Singleton of Glendullan 15YO,5.0,1352678400,"""Exclusive offer for our loyal customers: 20% off your next visit.""",
2444,2444,Samar Bansal,A2ANB0YF7J5VBB,The Singleton of Glendullan 18YO,5.0,1396396800,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
2445,2445,Stuvan Bhalla,A1HJMUCKBJ38XL,The Singleton of Glendullan 19YO SR,5.0,1314748800,"""Upgrade your phone and get a free case and screen protector.""",
2446,2446,Kartik Gill,A17EAU0WHA1A4N,Tres Comas Anejo,5.0,1374624000,"""Upgrade your phone and get a free case and screen protector.""",
2447,2447,Prisha Chanda,AVTEOX99BMGZ,Tres Magueyes Reposado Tequila,4.0,1330819200,"""Upgrade your phone and get a free case and screen protector.""",
2448,2448,Prisha Chanda,AVTEOX99BMGZ,Ursus Blue Raspberry Vodka,1.0,1330819200,"""First-time buyers: Take $5 off your initial purchase.""",
2449,2449,Prisha Chanda,AVTEOX99BMGZ,Ursus Green Apple Vodka,5.0,1315612800,"""Tag a friend and both of you get a 15% discount code.""",
2450,2450,Prisha Chanda,AVTEOX99BMGZ,Ursus Original Vodka,4.0,1398470400,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
2451,2451,Aarush Bora,A3PPDNV08DDMUY,Ursus Punch Vodka,1.0,1347321600,"""Upgrade your phone and get a free case and screen protector.""",
2452,2452,Mehul Ramanathan,A20IY0H76J8ICM,Usher's Green Stripe,4.0,1288483200,"""Upgrade your phone and get a free case and screen protector.""",
2453,2453,Mehul Ramanathan,A20IY0H76J8ICM,Vat 69 Blended Whisky,4.0,1215302400,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
2454,2454,Mehul Ramanathan,A20IY0H76J8ICM,Well-Made Gin,5.0,1346025600,"""Subscribe to our newsletter and receive 10% off your first order.""",
2455,2455,Mehul Ramanathan,A20IY0H76J8ICM,Well-Made Rum,4.0,1344297600,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
2456,2456,Purab Sengupta,A1PV9NZBPCKSG2,Well-Made Tequila,5.0,1352419200,"""Upgrade your phone and get a free case and screen protector.""",
2457,2457,Samaira Sanghvi,AOJBRLPBX7JIX,Well-Made Vodka,5.0,1325548800,"""Upgrade your phone and get a free case and screen protector.""",
2458,2458,Samaira Sanghvi,AOJBRLPBX7JIX,Well-Made Whiskey,5.0,1356134400,"""Subscribe to our newsletter and receive 10% off your first order.""",
2459,2459,Ishita Manda,AQGSAZBQTA4,White Horse Fine Old Blended Whisky,2.0,1388448000,"""Upgrade your phone and get a free case and screen protector.""",
2460,2460,Tushar Dewan,A27W2XD4XB3GIR,Yuzuri Yuzu,5.0,1358294400,"""Upgrade your phone and get a free case and screen protector.""",
2461,2461,Tushar Dewan,A27W2XD4XB3GIR,Zacapa Centenario No 23 Rum,5.0,1358294400,"""Upgrade your phone and get a free case and screen protector.""",
2462,2462,Tarini Gulati,A1YCH6MMPBKC2O,Zacapa Centenario XO Rum,2.0,1335916800,"""Upgrade your phone and get a free case and screen protector.""",
2463,2463,Lagan Konda,A3GRZJH6281WN6,Zacapa Edicion Negra,5.0,1361491200,"""Upgrade your phone and get a free case and screen protector.""",
2464,2464,Jayant Bhasin,A1N4DKWTQ9YP1Q,Unicum Herbal Liqueur,5.0,1359763200,"""Upgrade your phone and get a free case and screen protector.""",
2465,2465,Jayant Bhasin,A1N4DKWTQ9YP1Q,Unicum Plum,5.0,1166054400,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
2466,2466,Jayant Bhasin,A1N4DKWTQ9YP1Q,21 Seeds Cucumber Jalapeno,5.0,1359763200,"""Buy one, get one 50% off.""",
2467,2467,Jayant Bhasin,A1N4DKWTQ9YP1Q,21 Seeds Grapefruit Hibiscus,5.0,1359763200,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
2468,2468,Jayant Bhasin,A1N4DKWTQ9YP1Q,21 Seeds Margarita Lovers Combo Pack,5.0,1359763200,"""Refer a friend and get 20% off your next purchase when they make their first order.""",Baileys Pumpkin Spice
2469,2469,Kanav Loyal,A30F26L0LWNE9I,21 Seeds Squad Starter Pack,5.0,1336089600,"""Upgrade your phone and get a free case and screen protector.""",
2470,2470,Gatik Mahal,AD0VA39FRVNKN,21 Seeds Valencia Orange,5.0,1360627200,"""Upgrade your phone and get a free case and screen protector.""",
2471,2471,Gatik Mahal,AD0VA39FRVNKN,American Anthem American Vodka,5.0,1360627200,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
2472,2472,Gatik Mahal,AD0VA39FRVNKN,Astral Tequila Anejo,5.0,1360627200,"""Free express shipping for a limited time.""",
2473,2473,Gatik Mahal,AD0VA39FRVNKN,Astral Tequila Blanco,5.0,1360627200,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
2474,2474,Gatik Mahal,AD0VA39FRVNKN,Astral Tequila Reposado,5.0,1360627200,"""Upgrade your phone and get a free case and screen protector.""",
2475,2475,Gatik Mahal,AD0VA39FRVNKN,Auchroisk 20YO,3.0,1360627200,"""Save $10 when you spend $50 or more.""",
2476,2476,Gatik Mahal,AD0VA39FRVNKN,Auchroisk 25YO,5.0,1360627200,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
2477,2477,Gatik Mahal,AD0VA39FRVNKN,Auchroisk 30YO,5.0,1360627200,"""Limited-time offer: 50% off until midnight!""",
2478,2478,Gatik Mahal,AD0VA39FRVNKN,Aviation American Gin,5.0,1360627200,"""Subscribe to our newsletter and receive 10% off your first order.""",
2479,2479,Gatik Mahal,AD0VA39FRVNKN,Aviation Old Tom,5.0,1370476800,"""Give $10, get $10 when you refer a friend.""",
2480,2480,Gatik Mahal,AD0VA39FRVNKN,Baileys Almande,5.0,1370476800,"""Subscribe to our newsletter and receive 10% off your first order.""",
2481,2481,Gatik Mahal,AD0VA39FRVNKN,Baileys Chocolate Cherry,5.0,1379030400,"""Buy one, get one 50% off.""",
2482,2482,Gatik Mahal,AD0VA39FRVNKN,Baileys Deliciously Light,5.0,1368057600,"""Buy a laptop, mouse, and bag together and save 15%.""",
2483,2483,Gatik Mahal,AD0VA39FRVNKN,Baileys Espresso Creme,5.0,1368057600,"""Take $20 off your next purchase.""",
2484,2484,Gatik Mahal,AD0VA39FRVNKN,Baileys Original,5.0,1372896000,"""Upgrade your phone and get a free case and screen protector.""",
2485,2485,Gatik Mahal,AD0VA39FRVNKN,Baileys Original Minis,5.0,1398470400,"""Take $20 off your next purchase.""",
2486,2486,Gatik Mahal,AD0VA39FRVNKN,Baileys Pumpkin Spice,4.0,1372896000,"""Buy one pair of shoes, get a second pair free.""",
2487,2487,Gatik Mahal,AD0VA39FRVNKN,Baileys Salted Caramel,5.0,1368057600,"""Subscribe to our newsletter and receive 10% off your first order.""",
2488,2488,Drishya Kumer,ABM9CL72EGWKN,Baileys Strawberries & Cream,4.0,1383782400,"""Upgrade your phone and get a free case and screen protector.""",
2489,2489,Drishya Kumer,ABM9CL72EGWKN,Baileys Vanilla Cinnamon,4.0,1383782400,"""Limited-time offer: 50% off until midnight!""",
2490,2490,Drishya Kumer,ABM9CL72EGWKN,Balcones Baby Blue Corn Whisky,4.0,1383782400,"""Birthday month exclusive: 10% off for all August birthdays.""",
2491,2491,Drishya Kumer,ABM9CL72EGWKN,Balcones Brimstone Smoked Whisky,4.0,1383868800,"""Tag a friend and both of you get a 15% discount code.""",DeLeon Extra Anejo
2492,2492,Drishya Kumer,ABM9CL72EGWKN,Balcones Lineage Single Malt Whisky,4.0,1383868800,"""Limited-time offer: 50% off until midnight!""",
2493,2493,Drishya Kumer,ABM9CL72EGWKN,Balcones Pot Still Bourbon Whisky,4.0,1383782400,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
2494,2494,Drishya Kumer,ABM9CL72EGWKN,Balcones Rumble,4.0,1383782400,"""Birthday month exclusive: 10% off for all August birthdays.""",
2495,2495,Drishya Kumer,ABM9CL72EGWKN,Balcones Texas 1 Single Malt Whisky,2.0,1398816000,"""First-time buyers: Take $5 off your initial purchase.""",
2496,2496,Drishya Kumer,ABM9CL72EGWKN,Balcones Texas 1 Single Malt Whisky SB,4.0,1383782400,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
2497,2497,Drishya Kumer,ABM9CL72EGWKN,Balcones Texas Rye Whisky,4.0,1398816000,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
2498,2498,Drishya Kumer,ABM9CL72EGWKN,Balcones Tres Hombres Texas Whisky,4.0,1383782400,"""Limited stock remaining: Clearance items must go!""",
2499,2499,Rania Tella,A1SUS5G1DY6WUM,Balcones True Blue 100 Corn Whisky,5.0,1305244800,"""Upgrade your phone and get a free case and screen protector.""",
2500,2500,Rania Tella,A1SUS5G1DY6WUM,Bell's Original,5.0,1305244800,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
2501,2501,Rania Tella,A1SUS5G1DY6WUM,Benrinnes 21 YO,5.0,1226966400,"""Upgrade your phone and get a free case and screen protector.""",
2502,2502,Nirvi Dani,A20IOFDX45NZET,Black & White Blended Whisky,3.0,1403481600,"""Upgrade your phone and get a free case and screen protector.""",
2503,2503,Nirvi Dani,A20IOFDX45NZET,Blade and Bow,4.0,1391904000,"""Give $10, get $10 when you refer a friend.""",
2504,2504,Nirvi Dani,A20IOFDX45NZET,Blade and Bow 22 Year,3.0,1391904000,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
2505,2505,Navya Edwin,A1WHCQQ1016OC4,Blair Athol 23YO,5.0,1404604800,"""Upgrade your phone and get a free case and screen protector.""",
2506,2506,Kaira Sabharwal,A2WZWY5MQTXO0R,Brora 25YO,5.0,1332028800,"""Upgrade your phone and get a free case and screen protector.""",
2507,2507,Kaira Sabharwal,A2WZWY5MQTXO0R,Brora 34YO,5.0,1332028800,"""Tag a friend and both of you get a 15% discount code.""",
2508,2508,Indrajit Keer,A3KR19BIVGUK9P,Brora 35YO,5.0,1401580800,"""Upgrade your phone and get a free case and screen protector.""",
2509,2509,Indrajit Keer,A3KR19BIVGUK9P,Brora 37YO,5.0,1369526400,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
2510,2510,Indrajit Keer,A3KR19BIVGUK9P,Brora 38YO,5.0,1333756800,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
2511,2511,Rohan Dey,A1N99F2Z4F01RG,Buchanan's DeLuxe Aged 12 Years,5.0,1369008000,"""Upgrade your phone and get a free case and screen protector.""",
2512,2512,Rohan Dey,A1N99F2Z4F01RG,Buchanan's Master,5.0,1317772800,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
2513,2513,Romil Subramanian,A2WZ2FO4LNOBLD,Buchanan's Pineapple,1.0,1344124800,"""Upgrade your phone and get a free case and screen protector.""",
2514,2514,Indranil Bahri,AKOB0AC7H4RHN,Buchanan's Red Seal,1.0,1325635200,"""Upgrade your phone and get a free case and screen protector.""",
2515,2515,Indranil Bahri,AKOB0AC7H4RHN,Buchanan's Select Aged 15 YO,4.0,1269216000,"""Birthday month exclusive: 10% off for all August birthdays.""",
2516,2516,Indranil Bahri,AKOB0AC7H4RHN,Buchanan's Special Reserve Aged 18 Years,1.0,1345939200,"""Birthday month exclusive: 10% off for all August birthdays.""",
2517,2517,Inaaya  Gola,A29GANDIIX0H4Y,Bulleit Bourbon,1.0,1322611200,"""Upgrade your phone and get a free case and screen protector.""",
2518,2518,Kavya Ramanathan,A14RTWD2KSOEOD,Bulleit Bourbon 10YO,5.0,1366156800,"""Upgrade your phone and get a free case and screen protector.""",
2519,2519,Kavya Ramanathan,A14RTWD2KSOEOD,Bulleit Bourbon Barrel Strength,4.0,1371254400,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
2520,2520,Kavya Ramanathan,A14RTWD2KSOEOD,Bulleit Bourbon Blenders Select,5.0,1368835200,"""Welcome to our store! New customers get 15% off their first order.""",
2521,2521,Shayak Wable,A3DBA3N3MTQDB2,Bulleit Bourbon Single Barrel,4.0,1404691200,"""Upgrade your phone and get a free case and screen protector.""",
2522,2522,Shayak Wable,A3DBA3N3MTQDB2,Bulleit Manhattan Cocktail (RTS),1.0,1404691200,"""Give $10, get $10 when you refer a friend.""",
2523,2523,Anaya Ganesan,A3A7ZJ4QS65X15,Bulleit Old Fashioned Cocktail (RTS),3.0,1360281600,"""Upgrade your phone and get a free case and screen protector.""",
2524,2524,Anaya Ganesan,A3A7ZJ4QS65X15,Bulleit Rye,4.0,1374969600,"""Buy one pair of shoes, get a second pair free.""",
2525,2525,Anaya Ganesan,A3A7ZJ4QS65X15,Bulleit Rye 12 YO,2.0,1362096000,"""Give $10, get $10 when you refer a friend.""",
2526,2526,Anaya Ganesan,A3A7ZJ4QS65X15,Bushmills 1608,4.0,1360281600,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
2527,2527,Anaya Ganesan,A3A7ZJ4QS65X15,Bushmills Black Bush,4.0,1373587200,"""Get 20% off on all orders this weekend!""",
2528,2528,Anaya Ganesan,A3A7ZJ4QS65X15,Bushmills Irish Honey,5.0,1360281600,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
2529,2529,Anaya Ganesan,A3A7ZJ4QS65X15,Bushmills Malt Aged 10 Years,4.0,1381881600,"""Buy one, get one 50% off.""",
2530,2530,Anaya Ganesan,A3A7ZJ4QS65X15,Bushmills Malt Aged 16 Years,1.0,1360281600,"""Buy one pair of shoes, get a second pair free.""",
2531,2531,Anaya Ganesan,A3A7ZJ4QS65X15,Bushmills Malt Aged 21 Years,5.0,1362096000,"""Limited stock remaining: Clearance items must go!""",
2532,2532,Anaya Ganesan,A3A7ZJ4QS65X15,Bushmills Original,4.0,1360281600,"""Get 20% off on all orders this weekend!""",
2533,2533,Anaya Ganesan,A3A7ZJ4QS65X15,Cabin Fever Maple Whiskey,5.0,1360281600,"""Welcome to our store! New customers get 15% off their first order.""",
2534,2534,Anaya Ganesan,A3A7ZJ4QS65X15,Cacique Rum,4.0,1362096000,"""Save $10 when you spend $50 or more.""",
2535,2535,Anaya Ganesan,A3A7ZJ4QS65X15,Cambus 40YO,4.0,1360281600,"""Buy one pair of shoes, get a second pair free.""",
2536,2536,Anaya Ganesan,A3A7ZJ4QS65X15,Cameron Brig 26 YO SR,4.0,1365120000,"""Tag a friend and both of you get a 15% discount code.""",
2537,2537,Anaya Ganesan,A3A7ZJ4QS65X15,Caol Ila 12YO,5.0,1365120000,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
2538,2538,Anaya Ganesan,A3A7ZJ4QS65X15,Caol Ila 15YO,4.0,1360281600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",
2539,2539,Anaya Ganesan,A3A7ZJ4QS65X15,Caol Ila 17YO,5.0,1381881600,"""Buy one, get one 50% off.""",
2540,2540,Shaan Mall,A3GL86VTKP3OL6,Caol Ila 18YO,5.0,1367971200,"""Upgrade your phone and get a free case and screen protector.""",
2541,2541,Ryan Dhillon,A6ZGUVQLM93MC,Caol Ila 18YO Special Release,5.0,1340323200,"""Upgrade your phone and get a free case and screen protector.""",
2542,2542,Ryan Dhillon,A6ZGUVQLM93MC,Caol Ila 30 YO,5.0,1340323200,"""Welcome to our store! New customers get 15% off their first order.""",
2543,2543,Ryan Dhillon,A6ZGUVQLM93MC,Caol Ila 35YO SR18,5.0,1340323200,"""BOGO 50% off on all dresses.""",
2544,2544,Ryan Dhillon,A6ZGUVQLM93MC,Caol Ila Distillers Edition,5.0,1364774400,"""Buy one pair of shoes, get a second pair free.""",
2545,2545,Tiya Konda,A23LAEGOPQR4BB,Caol Ila Highland 15YO SR18,5.0,1364774400,"""Upgrade your phone and get a free case and screen protector.""",
2546,2546,Tiya Konda,A23LAEGOPQR4BB,Caol Ila Stitchell Reserve,4.0,1323820800,"""BOGO 50% off on all dresses.""",
2547,2547,Tiya Konda,A23LAEGOPQR4BB,CM Long Island Ice Tea,5.0,1364774400,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",Moon Mountain Vodka
2548,2548,Indrans Bir,A6IZS2U4RFJSY,Captain Morgan 100 Proof Spiced Rum,4.0,1342483200,"""Upgrade your phone and get a free case and screen protector.""",
2549,2549,Indrans Bir,A6IZS2U4RFJSY,Captain Morgan Black Spiced Rum,5.0,1324598400,"""Limited-time offer: 50% off until midnight!""",
2550,2550,Indrans Bir,A6IZS2U4RFJSY,Captain Morgan Cannon Blast,1.0,1335398400,"""Buy one pair of shoes, get a second pair free.""",
2551,2551,Jivin Lalla,A2E62IBKN9OV3S,Captain Morgan Caribbean Coconut,5.0,1377561600,"""Upgrade your phone and get a free case and screen protector.""",
2552,2552,Jivin Lalla,A2E62IBKN9OV3S,Captain Morgan Caribbean Pineapple,5.0,1274054400,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
2553,2553,Jivin Lalla,A2E62IBKN9OV3S,Captain Morgan Caribbean White Rum,5.0,1321920000,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
2554,2554,Jivin Lalla,A2E62IBKN9OV3S,Captain Morgan Original Spiced Rum,5.0,1401148800,"""BOGO 50% off on all dresses.""",
2555,2555,Prerak Bumb,A361FG8C13FB99,Captain Morgan Private Stock,5.0,1389052800,"""Upgrade your phone and get a free case and screen protector.""",
2556,2556,Prerak Bumb,A361FG8C13FB99,Captain Morgan Silver Spiced,1.0,1389052800,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
2557,2557,Saanvi Vaidya,A110S8IJ3ZID0D,Cardhu 11YO SR,5.0,1388620800,"""Upgrade your phone and get a free case and screen protector.""",
2558,2558,Saanvi Vaidya,A110S8IJ3ZID0D,Cardhu 12YO,5.0,1388620800,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
2559,2559,Saanvi Vaidya,A110S8IJ3ZID0D,Cardhu 14YO SR,1.0,1252972800,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
2560,2560,Saanvi Vaidya,A110S8IJ3ZID0D,Cardhu 16YO SR,1.0,1375228800,"""Exclusive offer for our loyal customers: 20% off your next visit.""",
2561,2561,Saanvi Vaidya,A110S8IJ3ZID0D,Cardhu Gold Reserve - Targaryen,5.0,1390089600,"""Limited-time offer: 50% off until midnight!""",
2562,2562,Saanvi Vaidya,A110S8IJ3ZID0D,Carsebridge 48yo SR18,3.0,1392681600,"""Buy a laptop, mouse, and bag together and save 15%.""",
2563,2563,Saanvi Vaidya,A110S8IJ3ZID0D,Cascade Blonde American Whiskey,5.0,1388620800,"""Tag a friend and both of you get a 15% discount code.""",
